"Relógio Cartier Panthere.Ladies 33 mm,""R$ 5 683,70"",https://www.ebay.com/itm/126987015096?_skw=relogio&hash=item1d910413b8:g:Ww4AAOSwVJFnx-d7&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fVxYRMU5HKNAr9fJL4z6BTkVM32rjzIEjX63Unh0pjueCp5%2BHfCMm1T%2F3kuexWguppUXA%2F%2BHYPhkrHVB6ZFfco2xQ--mS209NP1n0evpzTv4YAg9Nz%2FWXedGERS%2BnUGD2Vl6F7tUCorvQjmVHCkwpiK8%2Ba5IaxMzUfaJDDIpaOlWyW5GnJBvWuCpJMr7HfGxSkCYuNcSOIpzkbeCVj60I%2B9MaztqVtbiAga1ZTVb3geu4TInXVe%2BeM7DZ%2BFHJ9kp7CVcpWtjGhZrPSpqoMJNCL%7Ctkp%3ABFBM3PeUwbVl";;
;;
"Relógio masculino Sandoz mergulhador tamanho completo data calendário automático mostrador preto 25 joias,""R$ 142,09"",https://www.ebay.com/itm/388110945869?_skw=relogio&hash=item5a5d370e4d:g:wTQAAOSwphJnzYBy&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dz0t5qPmtsZ6FUEG1HzjnCTLxCv5XMmAOBWLRoZkEnba1NDOPMklhJ6wqkmtefnbAMkB2AQWP7k6kQ9JXMqjmePX4BL%2BA0tcqLgOc2g9f3Kdl%2FPo48H%2Ff7bQ5yYMmsp1EkEICuzPPz1wWC0D6OY%2Bxrj9oqysPdTr1Htn8JrytiwoNnpMl28fbaih%2Bs8BPwYehpf1bg0%2BwA3FAruLkUIZo96fm2woctfrc7qBxP0Gl%2FVmnH7U04JBbfJchn%2Bopa6Pzi23IKWD5G8uKDoIT5K9Id%7Ctkp%3ABk9SR9z3lMG1ZQ";;
;;
"Relógio de quartzo Jacob and Co Astronomía masculino luxo diamante solar Montre Homme,""R$ 1 165,16"",https://www.ebay.com/itm/396220965123?_skw=relogio&hash=item5c409c2103:g:xbwAAOSwQQxns-ya&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dsFP4BrYgXKAP5MiPpM3DogDGBJxkLQiInUDn%2Bkr6KB5%2BFoZPvheHXtF%2FM6XLw1%2BLzrQRHXv1v5xXnVxCJq%2FKokSiIISqh01ieF10a8D9SveGZvbYEgD7KlZLv0inRw1LeEtK%2FBGXEsGZCCSV8JmWfX2ns7cMKk2rdWoWJ7alnZh04MsGvKZkhKtwrHPQMpDxy3d76JP%2FhAOBdpapNpYkzYB8%2BlEiDBICj6UVyOs4HIBGoyK5%2BpuHBJ1brYJQ9jF4W6f6FJgfX5ndj7TnyULKg%7Ctkp%3ABk9SR9z3lMG1ZQ";;
;;
"Relógio de pulso masculino exército militar luminoso mostrador 24 horas pulseira de náilon data quartzo,""R$ 62,46"",https://www.ebay.com/itm/185301145489?_skw=relogio&hash=item2b24cf1791:g:CVQAAOSwZmViD0On&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eaYHEbVewWpBEFAF85%2FagGuoFcrs9V9QD0l%2FAekeypGOJChtbtvRbMbZzHU5EM9Yl%2FqTYel12zgfUV3M1BgPWzTNySr8fG9h7di7Ih0Wxdk%2FAr4XCgxGjT2WogrCilIbhyKMN5lnokZ3AZCy3a8qI9mc6%2Bhmg1cneS4DE8g473YEk4s5kUGh1%2Fmawn9iz4ja6h1BX9SQOGSEl4MW4I02wQhyVJpzH0Ib4u4Q1vdzDTYw%3D%3D%7Ctkp%3ABk9SR9z3lMG1ZQ";;
;;
"Novo Relógio Swatch x Omega Bioceramic Moonswatch Missão à Lua - Com Caixa,""R$ 397,80"",https://www.ebay.com/itm/388068708835?_skw=relogio&hash=item5a5ab291e3:g:vK4AAOSw9YVn0P6f&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e5ygYWi060lR5X41vWI4tL4xhdAl3zuOctJeWAdzOXzBrTM%2BOxyqaC1zS8vrmYcvBtGufdZqtSmIbko9FbFQA8Aggf6dFSzAWSbLrFi8irw0Kd9qFzbKEP0iP9UzoEZkPWMwLDkgsVdOlLa51dojvdmcuhIIU%2F9Z8ccC%2FyRJJbrpVnQHuXDxXvp8ZVqdSQdF%2Fupf8VmL22E96jebKp9ekgTj3%2Fljo7VC7j8Uo7oaJWe5ypnwImZhHEj21IDyuoY8lUc2j%2BiN0LSmB0WYzmDd9w%7Ctkp%3ABk9SR9z3lMG1ZQ";;
;;
"Relógio Hamilton Whitman Vintage - Ouro 10K Quadrado Art Deco Dourado,""R$ 1 420,87"",https://www.ebay.com/itm/127001252501?_skw=relogio&hash=item1d91dd5295:g:jLkAAOSwvhNn2Q54&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cMTJ6Sig5RWwchS6SJQiNS3VSq390he%2F98xKT8cn2OX1AFguyWroBgyEhmuNX%2Busomu3T3TXWLmqbovMPzQyHgQHu16jxFJ09lxXi0NXUX8I2kIYdDZcuy3AHw9kK2QQ3By97ZUhtjTw%2Bw92tWrzzXA7sby6z13BXXLwxWOfAZv6CDYS%2F0u45eHKXBf%2B%2FWMCr3Iu7E0Xlv8%2BM68e%2BuNMagWvNog7wHcHspNiHzg3enBGKK0zRGiFVCUDogXNnIJzHUv9UHaNu1AIZnBzPMXZIh%7Ctkp%3ABFBMsvmUwbVl";;
;;
"Relógio masculino Citizen BN0150-28E Promaster mergulhador - Preto NOVO EM FOLHA E 100% GENUÍNO,""R$ 1 136,06"",https://www.ebay.com/itm/116409373601?_skw=relogio&epid=14030520654&hash=item1b1a8a13a1:g:NZsAAOSwTGlnKStk&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d%2BDLTrz1xmxGrfIQYTFXfiF2wTVqjejcMFalcHpSy3oiM8zFdoxG4KXqKO%2FJAojwoacm6ulPFPwIRcYxYMefsUon%2FnpPGIzhTEL3GsGQKcMDIabNDLu0wp133QV2ECXszZ0hEOTiMkDh8VjtMhRHDmtv6jwrldtpSJtaFiqvFCRM4UhBz6oOg0s1L6DFFl%2B9YUjW7OANlyhZfKnGya5lHd2I0K1%2BsudscbgjrAnIEqUMwYYxPBBxR2TnB3gRw%2BSsbCRAoNCzSinDSYmXPYW7pI%7Ctkp%3ABFBMsvmUwbVl";;
;;
"SEIKO Relógio Metrônomo Coleção CASUAL & STANDARD LINE 10 Cores Quartzo Novo,""R$ 1 079,90"",https://www.ebay.com/itm/225630093850?_skw=relogio&hash=item34889a021a:g:iKAAAOSwfflkkmq8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ddqCz8lFTrDXp9zzx8GpIsL9Dk%2FurXE4m4Rdpi%2FVUh%2BVBdpgJmJ%2FelgvrVAGnPHQFWOqYOApRYiv1iuu%2FrSXcAf2KMMrYHMiqJnjouPUKdmgyv%2BfidUDkwLnKLAnZHb59Pr7LdUI%2BLWp8qmOs6r6taNH7h6BchuJGHXjmnRdZt3JRahqbs7tr0USAPJoK7n1RnqasQH1702hCElfBbNozsrDJi%2BE%2Frl7dWKksqdUhpEqTpmDNy5sb2H0vqVD38jCMZpmWkWwavUfQ8bfNkzUJ8%7Ctkp%3ABFBMsvmUwbVl";;
;;
"Relógio de mergulho automático Citizen Promaster masculino - NY0040-09E NOVO,""R$ 1 051,43"",https://www.ebay.com/itm/393679436750?_skw=relogio&epid=96853254&hash=item5ba91f7bce:g:jtcAAOSwGwJhhW9M&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dyt5AZBVVolZ7LlL2c6w%2FtWusfiEjYbsXQx0dHDAN6xDVerGiUYevJCqwzqrjoSxRIr6CxeUI8PpACNbQAMHisqj4gVeAO2I%2FxTIBKdKpAInz0CqrZUS46BePLBHOWBsnOi0x9FJ%2FV7k1ZTi%2B2xUMR780cJZSerQEWF0%2BHMdkY7KB8aZ0Lit%2BuRR5xFC6JnYaC7fmDlHPQorl6E3Voj4NDs6TQ0%2BQmvNGiiVGjvGgdgV7c8SZ9%2FNLX9rwwDS1zAKJHomzEpk9%2BMCcfeU4St9nG%7Ctkp%3ABFBMsvmUwbVl";;
;;
"RARO Relógio de Pulso Masculino de Couro Quartzo Vintage Tanque Fino Imaculado Seíko,""R$ 434,75"",https://www.ebay.com/itm/396305889720?_skw=relogio&hash=item5c45abf9b8:g:nc0AAOSwmTBnz2N~&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dbUSPDqHajmeaSOrxEKk86bmefRDXo5bIvAj07FEwtQ1IbZI3txjqN7Cy7AjZwCnP%2BbeYFA0J3J8z2B%2FS3NG5T9PMFKxNR2er%2Blg7Sx0xisvp%2Fc7NhfS16tx3SVw3fC2N0bIejpFy9WGNWv038k1GgvyFCgm1u5X7HOyLm68M2YO%2BU64K4jUX5%2FABP%2Bw3kkmJLztdfiUD%2Big5wuxIXu4c2Eo8R9oYlSKE5z2gxZ6MYbRHxGOg5WaTSW2fncjkOGcUZUqVodM3ZM1M%2BGdu%2F9qi6%7Ctkp%3ABFBMsvmUwbVl";;
;;
"⭐Relógio Gucci G-Timeless 38MM unissex YA126461⭐,""R$ 3 618,22"",https://www.ebay.com/itm/196520799657?_skw=relogio&epid=2255472935&hash=item2dc18d6da9:g:Q9sAAOSwfItmoVGI&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ceu4seNF5IJ4FEGoWuZPHk2O8qaMIo72IIEqA7Vba4yC32Yri4BTR%2BfIZOC7RS5T5rFULeC4rr0YlVjhBUGAIVm76wH2FyD3WhQdQaP4WeafxXXpibRHngr%2Bnf9AUuxwtbL42vQzoTvR%2BCZgY76n7J0bqMqcctAJUj0PDh8SWEcQGBhC7jp%2FNnMjxbINEMQSSKGgB7BGpUrNwn3KTJ6NOur9Y%2FfwBibLTbPMPTrdByN5%2BzXEzpRPiFJKLC%2BjluzM3P8%2BM9MpeH%2FDshj71R3HSG%7Ctkp%3ABFBMsvmUwbVl";;
;;
"1950 OLMA RELÓGIO MASCULINO DATA TRIPLA MANUAL 32MM pulseira de couro FUNCIONAMENTO RARO,""R$ 24,16"",https://www.ebay.com/itm/267193338509?_skw=relogio&hash=item3e35f6ca8d:g:fpEAAOSwrlJn0BA7&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dUHs%2BNeNMCPjAPYGoT8mc2MQY3xtcgghg8s%2FFtQ9vyJjnVfCy0%2B%2BbTm0%2F2bO9vGUSUg5L4FQQPewGqM90OsnoQgrX6mfpMaBALAJWHuRs2Jw8fl0KjN9VkdqJRyC%2BwkHnIzcuMRVX%2Fwt2ErQHJaO2MscWl0y32wQAvXDFmdKt%2FXDm%2Bcf5fLlURot1iVpW%2BKFO7iDed2LdzZstFpwqWIBBpHs%2Fg1lx1IxgSTnU9jdWuIPAX0SwkwBSEZ4vqioO2%2BStCZVjjpB0%2FDQCajChAgXNH%7Ctkp%3ABk9SR9z3lMG1ZQ";;
;;
"Relógio de quartzo masculino de luxo Gucci Dive YA136301A aço inoxidável mostrador preto,""R$ 1 107,64"",https://www.ebay.com/itm/396325440247?_skw=relogio&hash=item5c46d64af7:g:GjMAAOSw5FZnxZoG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1clH5mVqR%2BfEEyXhkjVCWDQnlq%2B9%2F4E%2BBhllSCvE%2BIuGmCehyJVdA458cFRYWeESQE1Kf2PkcQAaJvta9WixxFeW5V7GAC4dDeto3Nx1VxozSfqm8S4ByrdqVZvXMgHc6kRzO0flKc%2FGRvXbkbXqQElzUbisIJDfgRX90zB81w0GFHEHLVcqRXADBpv%2FnS3qoPSbwZvuTUFvF8yF1FmQSn3X%2F4wOUi3J7auh7%2Fz27rMnrcsUl5i09Ah7xDQd2LMP9V24hp8sr2k2RnE5sFilrun%7Ctkp%3ABk9SR9z3lMG1ZQ";;
;;
"🔥RARO Orìs AM044 Vintage Relógio Suíço Masculino de Vento Manual LINDO,""R$ 767,24"",https://www.ebay.com/itm/267124480036?_skw=relogio&hash=item3e31dc1824:g:xKEAAOSwpw1ngJez&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ca1j964fdnvn5m1AbDfyeG3mvHmr5zbY0ulOUZIHxcyFHeZXHaNuZGJBmjYj5q%2FM37jXZOwCLmz7NZsgyDv0fRP1mP4YQttuF7rDULuLhsfP8tEygxqJKQdGFx%2BOjLDaAGhubPtqtHl2QZC6t5cVk5F%2BnFUrFxS96khzjpAvdDfECv2sY%2FLySKHFG4ueFQSWM1AvnEyixGlDWK9hGDqwA24mYGCTIZmDOrDC6R1uRyfg%3D%3D%7Ctkp%3ABk9SR9z3lMG1ZQ";;
;;
